EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-03-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : daily Sea level pressure in 0.1 hPa
23-27 Q_PP : quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station FRANCE, BORDEAUX-MERIGNAC (STAID: 34).
Blended and updated with sources: 100110 907510 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   PP, Q_PP
100110,19230628,-9999,    9
100110,19230629,-9999,    9
100110,19230630,-9999,    9
100110,19230701,-9999,    9
100110,19230702,-9999,    9
100110,19230703,-9999,    9
100110,19230704,-9999,    9
100110,19230705,-9999,    9
100110,19230706,-9999,    9
100110,19230707,-9999,    9
100110,19230708,-9999,    9
100110,19230709,-9999,    9
100110,19230710,-9999,    9
100110,19230711,-9999,    9
100110,19230712,-9999,    9
100110,19230713,-9999,    9
100110,19230714,-9999,    9
100110,19230715,-9999,    9
100110,19230716,-9999,    9
100110,19230717,-9999,    9
100110,19230718,-9999,    9
100110,19230719,-9999,    9
100110,19230720,-9999,    9
100110,19230721,-9999,    9
100110,19230722,-9999,    9
100110,19230723,-9999,    9
100110,19230724,-9999,    9
100110,19230725,-9999,    9
100110,19230726,-9999,    9
100110,19230727,-9999,    9
100110,19230728,-9999,    9
100110,19230729,-9999,    9
100110,19230730,-9999,    9
100110,19230731,-9999,    9
100110,19230801,-9999,    9
100110,19230802,-9999,    9
100110,19230803,-9999,    9
100110,19230804,-9999,    9
100110,19230805,-9999,    9
100110,19230806,-9999,    9
100110,19230807,-9999,    9
100110,19230808,-9999,    9
100110,19230809,-9999,    9
100110,19230810,-9999,    9
100110,19230811,-9999,    9
100110,19230812,-9999,    9
100110,19230813,-9999,    9
100110,19230814,-9999,    9
100110,19230815,-9999,    9
100110,19230816,-9999,    9
100110,19230817,-9999,    9
100110,19230818,-9999,    9
100110,19230819,-9999,    9
100110,19230820,-9999,    9
100110,19230821,-9999,    9
100110,19230822,-9999,    9
100110,19230823,-9999,    9
100110,19230824,-9999,    9
100110,19230825,-9999,    9
100110,19230826,-9999,    9
100110,19230827,-9999,    9
100110,19230828,-9999,    9
100110,19230829,-9999,    9
100110,19230830,-9999,    9
100110,19230831,-9999,    9
100110,19230901,-9999,    9
100110,19230902,-9999,    9
100110,19230903,-9999,    9
100110,19230904,-9999,    9
100110,19230905,-9999,    9
100110,19230906,-9999,    9
100110,19230907,-9999,    9
100110,19230908,-9999,    9
100110,19230909,-9999,    9
100110,19230910,-9999,    9
100110,19230911,-9999,    9
100110,19230912,-9999,    9
100110,19230913,-9999,    9
100110,19230914,-9999,    9
100110,19230915,-9999,    9
100110,19230916,-9999,    9
100110,19230917,-9999,    9
100110,19230918,-9999,    9
100110,19230919,-9999,    9
100110,19230920,-9999,    9
100110,19230921,-9999,    9
100110,19230922,-9999,    9
100110,19230923,-9999,    9
100110,19230924,-9999,    9
100110,19230925,-9999,    9
100110,19230926,-9999,    9
100110,19230927,-9999,    9
100110,19230928,-9999,    9
100110,19230929,-9999,    9
100110,19230930,-9999,    9
100110,19231001,-9999,    9
100110,19231002,-9999,    9
100110,19231003,-9999,    9
100110,19231004,-9999,    9
100110,19231005,-9999,    9
100110,19231006,-9999,    9
100110,19231007,-9999,    9
100110,19231008,-9999,    9
100110,19231009,-9999,    9
100110,19231010,-9999,    9
100110,19231011,-9999,    9
100110,19231012,-9999,    9
100110,19231013,-9999,    9
100110,19231014,-9999,    9
100110,19231015,-9999,    9
100110,19231016,-9999,    9
100110,19231017,-9999,    9
100110,19231018,-9999,    9
100110,19231019,-9999,    9
100110,19231020,-9999,    9
100110,19231021,-9999,    9
100110,19231022,-9999,    9
100110,19231023,-9999,    9
100110,19231024,-9999,    9
100110,19231025,-9999,    9
100110,19231026,-9999,    9
100110,19231027,-9999,    9
100110,19231028,-9999,    9
100110,19231029,-9999,    9
100110,19231030,-9999,    9
100110,19231031,-9999,    9
100110,19231101,-9999,    9
100110,19231102,-9999,    9
100110,19231103,-9999,    9
100110,19231104,-9999,    9
100110,19231105,-9999,    9
100110,19231106,-9999,    9
100110,19231107,-9999,    9
100110,19231108,-9999,    9
100110,19231109,-9999,    9
100110,19231110,-9999,    9
100110,19231111,-9999,    9
100110,19231112,-9999,    9
100110,19231113,-9999,    9
100110,19231114,-9999,    9
100110,19231115,-9999,    9
100110,19231116,-9999,    9
100110,19231117,-9999,    9
100110,19231118,-9999,    9
100110,19231119,-9999,    9
100110,19231120,-9999,    9
100110,19231121,-9999,    9
100110,19231122,-9999,    9
100110,19231123,-9999,    9
100110,19231124,-9999,    9
100110,19231125,-9999,    9
100110,19231126,-9999,    9
100110,19231127,-9999,    9
100110,19231128,-9999,    9
100110,19231129,-9999,    9
100110,19231130,-9999,    9
100110,19231201,-9999,    9
100110,19231202,-9999,    9
100110,19231203,-9999,    9
100110,19231204,-9999,    9
100110,19231205,-9999,    9
100110,19231206,-9999,    9
100110,19231207,-9999,    9
100110,19231208,-9999,    9
100110,19231209,-9999,    9
100110,19231210,-9999,    9
100110,19231211,-9999,    9
100110,19231212,-9999,    9
100110,19231213,-9999,    9
100110,19231214,-9999,    9
100110,19231215,-9999,    9
100110,19231216,-9999,    9
100110,19231217,-9999,    9
100110,19231218,-9999,    9
100110,19231219,-9999,    9
100110,19231220,-9999,    9
100110,19231221,-9999,    9
100110,19231222,-9999,    9
100110,19231223,-9999,    9
100110,19231224,-9999,    9
100110,19231225,-9999,    9
100110,19231226,-9999,    9
100110,19231227,-9999,    9
100110,19231228,-9999,    9
100110,19231229,-9999,    9
100110,19231230,-9999,    9
100110,19231231,-9999,    9
100110,19240101, 1023,    1
100110,19240102, 1023,    1
100110,19240103, 1022,    1
100110,19240104, 1019,    1
100110,19240105, 1023,    1
100110,19240106, 1017,    1
100110,19240107, 1010,    1
100110,19240108,  992,    1
100110,19240109,  996,    1
100110,19240110, 1008,    1
100110,19240111, 1023,    1
100110,19240112, 1017,    1
100110,19240113, 1009,    1
100110,19240114, 1008,    1
100110,19240115,  996,    1
100110,19240116,  998,    1
100110,19240117, 1014,    1
100110,19240118, 1020,    1
100110,19240119, 1018,    1
100110,19240120, 1023,    1
100110,19240121, 1018,    1
100110,19240122, 1014,    1
100110,19240123, 1018,    1
100110,19240124, 1026,    1
100110,19240125, 1030,    1
100110,19240126, 1034,    1
100110,19240127, 1034,    1
100110,19240128, 1031,    1
100110,19240129, 1026,    1
100110,19240130, 1024,    1
100110,19240131, 1025,    1
100110,19240201, 1031,    1
100110,19240202, 1033,    1
100110,19240203, 1033,    1
100110,19240204, 1029,    1
100110,19240205, 1026,    1
100110,19240206, 1022,    1
100110,19240207, 1016,    1
100110,19240208, 1004,    1
100110,19240209,  990,    1
100110,19240210,  987,    1
100110,19240211,  997,    1
100110,19240212,  989,    1
100110,19240213,  992,    1
100110,19240214, 1014,    1
100110,19240215, 1025,    1
100110,19240216, 1024,    1
100110,19240217, 1023,    1
100110,19240218, 1023,    1
100110,19240219, 1008,    1
100110,19240220, 1013,    1
100110,19240221, 1015,    1
100110,19240222, 1018,    1
100110,19240223, 1033,    1
100110,19240224, 1027,    1
100110,19240225, 1013,    1
100110,19240226, 1017,    1
100110,19240227, 1021,    1
100110,19240228, 1024,    1
100110,19240229, 1018,    1
100110,19240301, 1008,    1
100110,19240302, 1004,    1
100110,19240303, 1013,    1
100110,19240304, 1012,    1
100110,19240305, 1015,    1
100110,19240306, 1021,    1
100110,19240307, 1023,    1
100110,19240308, 1018,    1
100110,19240309, 1014,    1
100110,19240310, 1014,    1
100110,19240311, 1021,    1
100110,19240312, 1019,    1
100110,19240313, 1014,    1
100110,19240314, 1015,    1
100110,19240315, 1015,    1
100110,19240316, 1015,    1
100110,19240317, 1010,    1
100110,19240318, 1008,    1
100110,19240319, 1001,    1
100110,19240320,  997,    1
100110,19240321, 1012,    1
100110,19240322, 1009,    1
100110,19240323, 1006,    1
100110,19240324, 1001,    1
100110,19240325,  999,    1
100110,19240326,  996,    1
100110,19240327, 1002,    1
100110,19240328,  998,    1
100110,19240329,  999,    1
100110,19240330, 1008,    1
100110,19240331, 1013,    1
100110,19240401, 1015,    1
100110,19240402, 1010,    1
100110,19240403, 1014,    1
100110,19240404, 1013,    1
100110,19240405, 1009,    1
100110,19240406, 1008,    1
100110,19240407, 1008,    1
100110,19240408, 1008,    1
100110,19240409, 1011,    1
100110,19240410, 1007,    1
100110,19240411, 1014,    1
100110,19240412, 1014,    1
100110,19240413, 1010,    1
100110,19240414, 1006,    1
100110,19240415, 1007,    1
100110,19240416, 1022,    1
100110,19240417, 1022,    1
100110,19240418, 1029,    1
100110,19240419, 1032,    1
100110,19240420, 1028,    1
100110,19240421, 1021,    1
100110,19240422, 1010,    1
100110,19240423, 1009,    1
100110,19240424, 1013,    1
100110,19240425, 1009,    1
100110,19240426, 1016,    1
100110,19240427, 1017,    1
100110,19240428, 1018,    1
100110,19240429, 1014,    1
100110,19240430, 1017,    1
100110,19240501, 1017,    1
100110,19240502, 1014,    1
100110,19240503, 1019,    1
100110,19240504, 1016,    1
100110,19240505, 1016,    1
100110,19240506, 1002,    1
100110,19240507, 1015,    1
100110,19240508, 1022,    1
100110,19240509, 1028,    1
100110,19240510, 1020,    1
100110,19240511, 1020,    1
100110,19240512, 1020,    1
100110,19240513, 1016,    1
100110,19240514, 1019,    1
100110,19240515, 1020,    1
100110,19240516, 1020,    1
100110,19240517, 1013,    1
100110,19240518, 1011,    1
100110,19240519, 1010,    1
100110,19240520, 1010,    1
100110,19240521, 1012,    1
100110,19240522, 1018,    1
100110,19240523, 1018,    1
100110,19240524, 1014,    1
100110,19240525, 1014,    1
100110,19240526, 1019,    1
100110,19240527, 1017,    1
100110,19240528, 1007,    1
100110,19240529, 1011,    1
100110,19240530, 1010,    1
100110,19240531, 1015,    1
100110,19240601, 1019,    1
100110,19240602, 1023,    1
100110,19240603, 1018,    1
100110,19240604, 1015,    1
100110,19240605, 1018,    1
100110,19240606, 1017,    1
100110,19240607, 1017,    1
100110,19240608, 1025,    1
100110,19240609, 1017,    1
100110,19240610, 1021,    1
100110,19240611, 1012,    1
100110,19240612, 1009,    1
100110,19240613, 1016,    1
100110,19240614, 1024,    1
100110,19240615, 1019,    1
100110,19240616, 1007,    1
100110,19240617, 1009,    1
100110,19240618, 1011,    1
100110,19240619, 1011,    1
100110,19240620, 1022,    1
100110,19240621, 1020,    1
100110,19240622, 1019,    1
100110,19240623, 1023,    1
100110,19240624, 1024,    1
100110,19240625, 1023,    1
100110,19240626, 1019,    1
100110,19240627, 1016,    1
100110,19240628, 1019,    1
100110,19240629, 1014,    1
100110,19240630, 1017,    1
100110,19240701, 1016,    1
100110,19240702, 1014,    1
100110,19240703, 1007,    1
100110,19240704, 1012,    1
100110,19240705, 1016,    1
100110,19240706, 1021,    1
100110,19240707, 1021,    1
100110,19240708, 1016,    1
100110,19240709, 1023,    1
100110,19240710, 1021,    1
100110,19240711, 1014,    1
100110,19240712, 1015,    1
100110,19240713, 1024,    1
100110,19240714, 1020,    1
100110,19240715, 1017,    1
100110,19240716, 1018,    1
100110,19240717, 1017,    1
100110,19240718, 1021,    1
100110,19240719, 1016,    1
100110,19240720, 1006,    1
100110,19240721, 1013,    1
100110,19240722, 1023,    1
100110,19240723, 1028,    1
100110,19240724, 1024,    1
100110,19240725, 1023,    1
100110,19240726, 1022,    1
100110,19240727, 1018,    1
100110,19240728, 1006,    1
100110,19240729, 1005,    1
100110,19240730, 1016,    1
100110,19240731, 1018,    1
100110,19240801, 1016,    1
100110,19240802, 1019,    1
100110,19240803, 1019,    1
100110,19240804, 1019,    1
100110,19240805, 1018,    1
100110,19240806, 1013,    1
100110,19240807, 1024,    1
100110,19240808, 1021,    1
100110,19240809, 1019,    1
100110,19240810, 1013,    1
100110,19240811, 1012,    1
100110,19240812, 1012,    1
100110,19240813, 1014,    1
100110,19240814, 1018,    1
100110,19240815, 1014,    1
100110,19240816, 1010,    1
100110,19240817, 1012,    1
100110,19240818, 1015,    1
100110,19240819, 1012,    1
100110,19240820, 1011,    1
100110,19240821, 1013,    1
100110,19240822, 1012,    1
100110,19240823, 1018,    1
100110,19240824, 1026,    1
100110,19240825, 1026,    1
100110,19240826, 1020,    1
100110,19240827, 1021,    1
100110,19240828, 1016,    1
100110,19240829, 1014,    1
100110,19240830, 1014,    1
100110,19240831, 1017,    1
100110,19240901, 1018,    1
100110,19240902, 1013,    1
100110,19240903, 1013,    1
100110,19240904, 1014,    1
100110,19240905, 1009,    1
100110,19240906, 1004,    1
100110,19240907, 1004,    1
100110,19240908, 1007,    1
100110,19240909, 1014,    1
100110,19240910, 1018,    1
100110,19240911, 1018,    1
100110,19240912, 1018,    1
100110,19240913, 1014,    1
100110,19240914, 1030,    1
100110,19240915, 1022,    1
100110,19240916, 1023,    1
100110,19240917, 1018,    1
100110,19240918, 1019,    1
100110,19240919, 1013,    1
100110,19240920, 1013,    1
100110,19240921, 1015,    1
100110,19240922, 1016,    1
100110,19240923, 1009,    1
100110,19240924, 1013,    1
100110,19240925, 1007,    1
100110,19240926, 1015,    1
100110,19240927, 1023,    1
100110,19240928, 1023,    1
100110,19240929, 1013,    1
100110,19240930, 1009,    1
100110,19241001, 1012,    1
100110,19241002, 1010,    1
100110,19241003, 1009,    1
100110,19241004, 1009,    1
100110,19241005, 1013,    1
100110,19241006, 1020,    1
100110,19241007, 1012,    1
100110,19241008, 1023,    1
100110,19241009, 1025,    1
100110,19241010, 1017,    1
100110,19241011, 1023,    1
100110,19241012, 1020,    1
100110,19241013, 1023,    1
100110,19241014, 1022,    1
100110,19241015, 1019,    1
100110,19241016, 1020,    1
100110,19241017, 1021,    1
100110,19241018, 1017,    1
100110,19241019, 1015,    1
100110,19241020, 1016,    1
100110,19241021, 1013,    1
100110,19241022, 1020,    1
100110,19241023, 1023,    1
100110,19241024, 1011,    1
100110,19241025, 1006,    1
100110,19241026, 1012,    1
100110,19241027, 1017,    1
100110,19241028, 1023,    1
100110,19241029, 1010,    1
100110,19241030, 1021,    1
100110,19241031, 1025,    1
100110,19241101, 1022,    1
100110,19241102, 1016,    1
100110,19241103, 1008,    1
100110,19241104, 1008,    1
100110,19241105, 1011,    1
100110,19241106, 1012,    1
100110,19241107, 1017,    1
100110,19241108, 1015,    1
100110,19241109, 1008,    1
100110,19241110, 1017,    1
100110,19241111, 1026,    1
100110,19241112, 1027,    1
100110,19241113, 1025,    1
100110,19241114, 1019,    1
100110,19241115, 1016,    1
100110,19241116, 1020,    1
100110,19241117, 1022,    1
100110,19241118, 1029,    1
100110,19241119, 1033,    1
100110,19241120, 1033,    1
100110,19241121, 1032,    1
100110,19241122, 1028,    1
100110,19241123, 1019,    1
100110,19241124, 1009,    1
100110,19241125, 1003,    1
100110,19241126,  991,    1
100110,19241127, 1004,    1
100110,19241128, 1010,    1
100110,19241129, 1010,    1
100110,19241130, 1012,    1
100110,19241201, 1001,    1
100110,19241202,  993,    1
100110,19241203, 1004,    1
100110,19241204, 1017,    1
100110,19241205, 1026,    1
100110,19241206, 1034,    1
100110,19241207, 1027,    1
100110,19241208, 1021,    1
100110,19241209, 1022,    1
100110,19241210, 1023,    1
100110,19241211, 1024,    1
100110,19241212, 1027,    1
100110,19241213, 1023,    1
100110,19241214, 1022,    1
100110,19241215, 1014,    1
100110,19241216, 1015,    1
100110,19241217, 1027,    1
100110,19241218, 1028,    1
100110,19241219, 1031,    1
100110,19241220, 1031,    1
100110,19241221, 1027,    1
100110,19241222, 1028,    1
100110,19241223, 1024,    1
100110,19241224, 1023,    1
100110,19241225, 1018,    1
100110,19241226, 1018,    1
100110,19241227, 1011,    1
100110,19241228, 1015,    1
100110,19241229, 1028,    1
100110,19241230, 1020,    1
100110,19241231, 1022,    1
100110,19250101, 1024,    1
100110,19250102, 1018,    1
100110,19250103, 1017,    1
100110,19250104, 1023,    1
100110,19250105, 1030,    1
100110,19250106, 1034,    1
100110,19250107, 1033,    1
100110,19250108, 1026,    1
100110,19250109, 1030,    1
100110,19250110, 1029,    1
100110,19250111, 1030,    1
100110,19250112, 1028,    1
100110,19250113, 1026,    1
100110,19250114, 1027,    1
100110,19250115, 1038,    1
100110,19250116, 1038,    1
100110,19250117, 1036,    1
100110,19250118, 1033,    1
100110,19250119, 1037,    1
100110,19250120, 1033,    1
100110,19250121, 1034,    1
100110,19250122, 1027,    1
100110,19250123, 1035,    1
100110,19250124, 1031,    1
100110,19250125, 1026,    1
100110,19250126, 1027,    1
100110,19250127, 1025,    1
100110,19250128, 1031,    1
100110,19250129, 1035,    1
100110,19250130, 1033,    1
100110,19250131, 1028,    1
100110,19250201, 1032,    1
100110,19250202, 1036,    1
100110,19250203, 1035,    1
100110,19250204, 1035,    1
100110,19250205, 1030,    1
100110,19250206, 1022,    1
100110,19250207, 1024,    1
100110,19250208, 1025,    1
100110,19250209, 1028,    1
100110,19250210, 1019,    1
100110,19250211, 1005,    1
100110,19250212, 1012,    1
100110,19250213,  993,    1
100110,19250214,  993,    1
100110,19250215, 1002,    1
100110,19250216, 1011,    1
100110,19250217, 1015,    1
100110,19250218, 1016,    1
100110,19250219, 1016,    1
100110,19250220, 1013,    1
100110,19250221, 1009,    1
100110,19250222, 1014,    1
100110,19250223, 1010,    1
100110,19250224, 1008,    1
100110,19250225, 1008,    1
100110,19250226,  997,    1
100110,19250227, 1001,    1
100110,19250228,  999,    1
100110,19250301, 1003,    1
100110,19250302, 1003,    1
100110,19250303, 1006,    1
100110,19250304, 1020,    1
100110,19250305, 1024,    1
100110,19250306, 1023,    1
100110,19250307, 1021,    1
100110,19250308, 1016,    1
100110,19250309, 1025,    1
100110,19250310, 1030,    1
100110,19250311, 1021,    1
100110,19250312, 1026,    1
100110,19250313, 1031,    1
100110,19250314, 1026,    1
100110,19250315, 1025,    1
100110,19250316, 1030,    1
100110,19250317, 1027,    1
100110,19250318, 1024,    1
100110,19250319, 1024,    1
100110,19250320, 1019,    1
100110,19250321, 1013,    1
100110,19250322, 1011,    1
100110,19250323, 1017,    1
100110,19250324, 1017,    1
100110,19250325, 1009,    1
100110,19250326, 1006,    1
